"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1983",4.10157948962491,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1984",4.27749162353763,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1985",4.46258519123563,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1986",4.72598286344762,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1987",4.74538586183643,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1988",4.81813845240713,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1989",4.81973649641686,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1990",4.93022268509993,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1991",5.17241642648876,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1992",5.54294222788284,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1993",5.74250498123702,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1994",6.41758469007848,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1995",6.42186367510809,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1996",6.59113964074829,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1997",6.64744533853068,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1998",6.64161777738715,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","1999",6.70656696012316,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2000",7.17049530578441,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2001",7.53955699588389,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2002",7.45013194815875,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2003",7.74972958015747,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2004",8.06730051715369,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2005",8.33197717757473,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2006",8.44012750796925,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2007",8.89052864658989,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2008",9.1016545383646,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2009",8.84911701752593,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2010",9.17798175221011,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2011",9.40216790870957,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2012",9.10452798149347,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2013",9.07153016611774,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2014",8.95362749268084,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2015",8.92304373086525,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2016",8.61500445706452,
"CAN","RESEARCHER","TOT","1000EMPLOYED","A","2017",8.45240798664311,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","1995",2.33785123345352,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","1996",2.52592025200356,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","1997",2.46861009206267,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","1998",2.50939274932073,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","1999",2.76241289776399,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2000",2.85059229224704,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2001",3.09240486217576,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2002",3.07047240655401,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2003",3.2676334182021,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2004",3.37545082861762,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2005",4.90977798396795,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2006",5.26506861025818,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2007",5.47359948464043,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2008",5.72343675028761,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2009",5.62793475665838,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2010",5.77941185717667,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2011",6.08346715078088,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2012",6.5586653932583,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2013",6.74504539523276,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2014",7.05420489112574,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2015",7.34883019456329,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2016",7.09262723681397,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2017",7.32883830563971,
"CZE","RESEARCHER","TOT","1000EMPLOYED","A","2018",7.60377319094438,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1981",2.74057812667247,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1982",2.91725960152365,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1983",3.08434122232491,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1984",3.21743618302669,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1985",3.31615451491708,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1986",3.46488170470669,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1987",3.66580874866353,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1988",3.90737608146214,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1989",4.14408188663468,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1990",4.36774060062603,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1991",4.61906779092479,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1992",4.97048664855633,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1993",5.37151963087697,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1995",6.10792115521409,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1996",6.33024876334787,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1997",6.54760012937409,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","1999",6.92745895539989,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2001",6.99126280830039,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2002",9.17566985130379,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2003",9.01961549024107,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2004",9.53552655227314,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2005",10.1248151599457,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2006",10.1359510417834,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2007",10.3605021271044,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2008",12.1151216765998,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2009",12.888762298347,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2010",13.4279173673246,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2011",14.0603625600547,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2012",14.4860892297383,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2013",14.4115300626843,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2014",14.8392123022585,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2015",15.1382220842857,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2016",15.5799575310139,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2017",15.5474337391085,
"DNK","RESEARCHER","TOT","1000EMPLOYED","A","2018",15.6567052415002,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","1983",3.89297520661157,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2004",17.2748261476239,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2005",16.419978428607,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2006",16.463339851707,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2007",15.5568709960509,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2008",15.9515144964296,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2009",16.3329612954818,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2010",16.6780882518721,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2011",15.9024484197973,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2012",15.9475094577554,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2013",15.5565169074456,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2014",15.2664406779661,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2015",14.9817499301146,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2016",14.2685369148852,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2017",14.5680021374445,
"FIN","RESEARCHER","TOT","1000EMPLOYED","A","2018",14.5353379495945,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1981",3.78017508179326,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1982",3.97213035233938,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1983",4.09155924421685,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1984",4.3579162229322,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1985",4.54720505180771,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1986",4.64455458689207,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1987",4.79707856296881,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1988",5.00273675065161,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1989",5.14218616567037,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1990",5.2444989844279,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1991",5.47918601705649,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1992",6.0207333135064,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1993",6.26332961277582,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1994",6.37277348255094,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1995",6.39665256925354,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1996",6.51108120610623,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1997",6.45755539790511,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1998",6.38696743499303,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","1999",6.42518423582185,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2000",6.72095930005469,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2001",6.82988063149788,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2002",7.14334981032303,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2003",7.38517187511971,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2004",7.74175433227497,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2005",7.69373466053722,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2006",7.91487540496862,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2007",8.21914058980439,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2008",8.39244092668362,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2009",8.73880633506097,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2010",9.07149026298145,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2011",9.21497338065661,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2012",9.53990420044215,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2013",9.7633619418904,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2014",9.94264548913441,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2015",10.1358657077142,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2016",10.3561504697646,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2017",10.6225845844408,
"FRA","RESEARCHER","TOT","1000EMPLOYED","A","2018",10.9002987835242,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1981",4.65069769863624,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1983",4.96331388897869,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1985",5.31787849549925,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1987",5.78102960042864,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1989",5.95930922331658,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1991",6.22235085282087,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1993",6.07735784274886,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1995",6.07560065191105,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1996",6.0485324644612,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1997",6.19855415352261,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1998",6.17513962852319,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","1999",6.51050613496933,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2000",6.45152735733407,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2001",6.6330063473745,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2002",6.70125548328544,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2003",6.85429569029233,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2004",6.86486967125654,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2005",6.92294777543181,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2006",7.06710443237783,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2007",7.22221394517283,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2008",7.41076938145845,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2009",7.75754834608709,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2010",7.99054765152992,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2011",8.15253706913152,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2012",8.38713439158476,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2013",8.36984651711925,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2014",8.23770510989911,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2015",8.99730995779417,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2016",9.15370518840912,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2017",9.48329868016634,
"DEU","RESEARCHER","TOT","1000EMPLOYED","A","2018",9.6688151781335,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","1989",1.39448752203369,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","1991",1.60298886203619,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","1993",1.98691176612482,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","1995",2.33504958689616,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","1997",2.66357660297054,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","1999",3.43072657018766,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2001",3.32025145666508,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2003",3.47695120649157,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2005",4.21634005470349,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2006",4.20745497047348,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2007",4.382417774923,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2011",5.63105056802881,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2012",6.0410837207263,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2013",7.31124568815647,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2014",7.40477689325971,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2015",8.54027027293039,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2016",7.20126964533692,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2017",8.39234478442581,
"GRC","RESEARCHER","TOT","1000EMPLOYED","A","2018",8.62390748406015,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","1992",2.77069032297413,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","1993",2.8376689142951,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","1994",2.87838575267632,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","1995",2.66277036668065,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","1996",2.64480282776382,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","1997",2.80593043989261,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","1998",2.92462466153409,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","1999",3.07518470910303,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2000",3.50015731999616,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2001",3.55636730634882,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2002",3.63443045451145,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2003",3.61692262311237,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2004",3.58948125926632,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2005",3.85185939912643,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2006",4.22266464168716,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2007",4.21594276538307,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2008",4.56542705518852,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2009",5.04707357020335,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2010",5.40464568574196,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2011",5.82963309450722,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2012",5.98182240685226,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2013",6.20537055266907,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2014",6.21304390799111,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2015",5.86998071550418,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2016",5.76891648596884,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2017",6.23510235846377,
"HUN","RESEARCHER","TOT","1000EMPLOYED","A","2018",8.05853678606541,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1981",2.85732335695814,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1983",3.31144495705924,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1985",3.56190045423981,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1987",3.4313325823515,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1989",5.01055076930398,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1990",4.93791088385683,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1991",5.02045288531775,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1992",5.17311906501096,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1993",5.96705710102489,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1994",6.13665214233842,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1995",7.59026798307475,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1997",9.44295774647888,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1998",9.56249492900609,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","1999",10.2902804957599,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2001",11.6943396226415,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2003",12.1946564885496,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2005",13.3347772277228,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2006",14.1328621908127,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2007",12.4411267605634,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2008",12.8848324958124,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2009",14.9113095238095,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2011",13.4904420549582,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2013",10.5604,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2015",10.5848666303756,
"ISL","RESEARCHER","TOT","1000EMPLOYED","A","2017",10.3200632139716,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1981",1.79122638000266,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1982",1.93777468019528,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1983",2.12469480714574,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1984",2.34127591184916,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1985",2.49740510313439,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1986",2.62757004462095,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1987",2.91521883537701,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1988",3.12550675057148,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1989",3.57494303331461,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1990",3.84741951635249,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1991",4.31308155446087,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1992",4.60237748705957,
"IRL","RESEARCHER","TOT","1000EMPLOYED","A","1993",3.96262229799512,
