"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","POP","TOT","AGRWTH","A","1951",2.9711,
"AUS","POP","TOT","AGRWTH","A","1952",2.5505,
"AUS","POP","TOT","AGRWTH","A","1953",2.0702,
"AUS","POP","TOT","AGRWTH","A","1954",1.942,
"AUS","POP","TOT","AGRWTH","A","1955",2.3724,
"AUS","POP","TOT","AGRWTH","A","1956",2.4544,
"AUS","POP","TOT","AGRWTH","A","1957",2.2778,
"AUS","POP","TOT","AGRWTH","A","1958",2.0974,
"AUS","POP","TOT","AGRWTH","A","1959",2.1742,
"AUS","POP","TOT","AGRWTH","A","1960",2.1737,
"AUS","POP","TOT","AGRWTH","A","1961",2.2695,
"AUS","POP","TOT","AGRWTH","A","1962",1.8299,
"AUS","POP","TOT","AGRWTH","A","1963",1.9288,
"AUS","POP","TOT","AGRWTH","A","1964",1.9684,
"AUS","POP","TOT","AGRWTH","A","1965",1.9718,
"AUS","POP","TOT","AGRWTH","A","1966",2.2802,
"AUS","POP","TOT","AGRWTH","A","1967",1.7205,
"AUS","POP","TOT","AGRWTH","A","1968",1.776,
"AUS","POP","TOT","AGRWTH","A","1969",2.1183,
"AUS","POP","TOT","AGRWTH","A","1970",1.9924,
"AUS","POP","TOT","AGRWTH","A","1971",4.4766,
"AUS","POP","TOT","AGRWTH","A","1972",1.809,
"AUS","POP","TOT","AGRWTH","A","1973",1.5099,
"AUS","POP","TOT","AGRWTH","A","1974",1.6145,
"AUS","POP","TOT","AGRWTH","A","1975",1.2419,
"AUS","POP","TOT","AGRWTH","A","1976",1.0083,
"AUS","POP","TOT","AGRWTH","A","1977",1.1341,
"AUS","POP","TOT","AGRWTH","A","1978",1.1768,
"AUS","POP","TOT","AGRWTH","A","1979",1.0897,
"AUS","POP","TOT","AGRWTH","A","1980",1.2374,
"AUS","POP","TOT","AGRWTH","A","1981",1.5508,
"AUS","POP","TOT","AGRWTH","A","1982",1.7488,
"AUS","POP","TOT","AGRWTH","A","1983",1.3779,
"AUS","POP","TOT","AGRWTH","A","1984",1.2077,
"AUS","POP","TOT","AGRWTH","A","1985",1.341,
"AUS","POP","TOT","AGRWTH","A","1986",1.457,
"AUS","POP","TOT","AGRWTH","A","1987",1.5327,
"AUS","POP","TOT","AGRWTH","A","1988",1.6496,
"AUS","POP","TOT","AGRWTH","A","1989",1.7072,
"AUS","POP","TOT","AGRWTH","A","1990",1.491,
"AUS","POP","TOT","AGRWTH","A","1991",1.2827,
"AUS","POP","TOT","AGRWTH","A","1992",1.1258,
"AUS","POP","TOT","AGRWTH","A","1993",0.8935,
"AUS","POP","TOT","AGRWTH","A","1994",0.9677,
"AUS","POP","TOT","AGRWTH","A","1995",1.1199,
"AUS","POP","TOT","AGRWTH","A","1996",1.2212,
"AUS","POP","TOT","AGRWTH","A","1997",1.0879,
"AUS","POP","TOT","AGRWTH","A","1998",1.0017,
"AUS","POP","TOT","AGRWTH","A","1999",1.0999,
"AUS","POP","TOT","AGRWTH","A","2000",1.151,
"AUS","POP","TOT","AGRWTH","A","2001",1.2922,
"AUS","POP","TOT","AGRWTH","A","2002",1.144,
"AUS","POP","TOT","AGRWTH","A","2003",1.1568,
"AUS","POP","TOT","AGRWTH","A","2004",1.0749,
"AUS","POP","TOT","AGRWTH","A","2005",1.2247,
"AUS","POP","TOT","AGRWTH","A","2006",1.3585,
"AUS","POP","TOT","AGRWTH","A","2007",1.8417,
"AUS","POP","TOT","AGRWTH","A","2008",2.0241,
"AUS","POP","TOT","AGRWTH","A","2009",2.0822,
"AUS","POP","TOT","AGRWTH","A","2010",1.5678,
"AUS","POP","TOT","AGRWTH","A","2011",1.3992,
"AUS","POP","TOT","AGRWTH","A","2012",1.7611,
"AUS","POP","TOT","AGRWTH","A","2013",1.736,
"AUS","POP","TOT","AGRWTH","A","2014",1.5027,
"AUS","POP","TOT","AGRWTH","A","2015",1.4496,
"AUS","POP","TOT","AGRWTH","A","2016",1.5742,
"AUS","POP","TOT","AGRWTH","A","2017",1.6987,
"AUS","POP","TOT","AGRWTH","A","2018",1.5893,
"AUS","POP","MEN","MLN_PER","A","1960",5.1923,
"AUS","POP","MEN","MLN_PER","A","1961",5.3123,
"AUS","POP","MEN","MLN_PER","A","1962",5.3992,
"AUS","POP","MEN","MLN_PER","A","1963",5.4999,
"AUS","POP","MEN","MLN_PER","A","1964",5.6052,
"AUS","POP","MEN","MLN_PER","A","1965",5.7145,
"AUS","POP","MEN","MLN_PER","A","1966",5.841588,
"AUS","POP","MEN","MLN_PER","A","1967",5.939321,
"AUS","POP","MEN","MLN_PER","A","1968",6.043235,
"AUS","POP","MEN","MLN_PER","A","1969",6.170191,
"AUS","POP","MEN","MLN_PER","A","1970",6.291977,
"AUS","POP","MEN","MLN_PER","A","1971",6.567936,
"AUS","POP","MEN","MLN_PER","A","1972",6.685153,
"AUS","POP","MEN","MLN_PER","A","1973",6.782848,
"AUS","POP","MEN","MLN_PER","A","1974",6.889668,
"AUS","POP","MEN","MLN_PER","A","1975",6.969181,
"AUS","POP","MEN","MLN_PER","A","1976",7.032034,
"AUS","POP","MEN","MLN_PER","A","1977",7.104702,
"AUS","POP","MEN","MLN_PER","A","1978",7.181293,
"AUS","POP","MEN","MLN_PER","A","1979",7.253762,
"AUS","POP","MEN","MLN_PER","A","1980",7.33806,
"AUS","POP","MEN","MLN_PER","A","1981",7.448267,
"AUS","POP","MEN","MLN_PER","A","1982",7.580914,
"AUS","POP","MEN","MLN_PER","A","1983",7.686346,
"AUS","POP","MEN","MLN_PER","A","1984",7.778212,
"AUS","POP","MEN","MLN_PER","A","1985",7.882728,
"AUS","POP","MEN","MLN_PER","A","1986",8.000187,
"AUS","POP","MEN","MLN_PER","A","1987",8.118255,
"AUS","POP","MEN","MLN_PER","A","1988",8.248945,
"AUS","POP","MEN","MLN_PER","A","1989",8.387589,
"AUS","POP","MEN","MLN_PER","A","1990",8.511269,
"AUS","POP","MEN","MLN_PER","A","1991",8.615409,
"AUS","POP","MEN","MLN_PER","A","1992",8.708256,
"AUS","POP","MEN","MLN_PER","A","1993",8.78198,
"AUS","POP","MEN","MLN_PER","A","1994",8.863677,
"AUS","POP","MEN","MLN_PER","A","1995",8.96043,
"AUS","POP","MEN","MLN_PER","A","1996",9.065324,
"AUS","POP","MEN","MLN_PER","A","1997",9.156177,
"AUS","POP","MEN","MLN_PER","A","1998",9.243143,
"AUS","POP","MEN","MLN_PER","A","1999",9.340109,
"AUS","POP","MEN","MLN_PER","A","2000",9.443465,
"AUS","POP","MEN","MLN_PER","A","2001",9.561826,
"AUS","POP","MEN","MLN_PER","A","2002",9.675483,
"AUS","POP","MEN","MLN_PER","A","2003",9.787597,
"AUS","POP","MEN","MLN_PER","A","2004",9.895951,
"AUS","POP","MEN","MLN_PER","A","2005",10.019633,
"AUS","POP","MEN","MLN_PER","A","2006",10.159424,
"AUS","POP","MEN","MLN_PER","A","2007",10.353636,
"AUS","POP","MEN","MLN_PER","A","2008",10.572045,
"AUS","POP","MEN","MLN_PER","A","2009",10.800797,
"AUS","POP","MEN","MLN_PER","A","2010",10.967831,
"AUS","POP","MEN","MLN_PER","A","2011",11.118234,
"AUS","POP","MEN","MLN_PER","A","2012",11.312979,
"AUS","POP","MEN","MLN_PER","A","2013",11.506165,
"AUS","POP","MEN","MLN_PER","A","2014",11.667886,
"AUS","POP","MEN","MLN_PER","A","2015",11.827652,
"AUS","POP","MEN","MLN_PER","A","2016",12.003039,
"AUS","POP","MEN","MLN_PER","A","2017",12.20377,
"AUS","POP","MEN","MLN_PER","A","2018",12.397401,
"AUS","POP","TOT","MLN_PER","A","1960",10.275,
"AUS","POP","TOT","MLN_PER","A","1961",10.5082,
"AUS","POP","TOT","MLN_PER","A","1962",10.7005,
"AUS","POP","TOT","MLN_PER","A","1963",10.9069,
"AUS","POP","TOT","MLN_PER","A","1964",11.1216,
"AUS","POP","TOT","MLN_PER","A","1965",11.3409,
"AUS","POP","TOT","MLN_PER","A","1966",11.599498,
"AUS","POP","TOT","MLN_PER","A","1967",11.799078,
"AUS","POP","TOT","MLN_PER","A","1968",12.008635,
"AUS","POP","TOT","MLN_PER","A","1969",12.263014,
"AUS","POP","TOT","MLN_PER","A","1970",12.507349,
"AUS","POP","TOT","MLN_PER","A","1971",13.067265,
"AUS","POP","TOT","MLN_PER","A","1972",13.303664,
"AUS","POP","TOT","MLN_PER","A","1973",13.504538,
"AUS","POP","TOT","MLN_PER","A","1974",13.722571,
"AUS","POP","TOT","MLN_PER","A","1975",13.892995,
"AUS","POP","TOT","MLN_PER","A","1976",14.033083,
"AUS","POP","TOT","MLN_PER","A","1977",14.192234,
"AUS","POP","TOT","MLN_PER","A","1978",14.359255,
"AUS","POP","TOT","MLN_PER","A","1979",14.515729,
"AUS","POP","TOT","MLN_PER","A","1980",14.695356,
"AUS","POP","TOT","MLN_PER","A","1981",14.92326,
"AUS","POP","TOT","MLN_PER","A","1982",15.184247,
"AUS","POP","TOT","MLN_PER","A","1983",15.393472,
"AUS","POP","TOT","MLN_PER","A","1984",15.579391,
"AUS","POP","TOT","MLN_PER","A","1985",15.788312,
"AUS","POP","TOT","MLN_PER","A","1986",16.01835,
"AUS","POP","TOT","MLN_PER","A","1987",16.263874,
"AUS","POP","TOT","MLN_PER","A","1988",16.532164,
"AUS","POP","TOT","MLN_PER","A","1989",16.814416,
"AUS","POP","TOT","MLN_PER","A","1990",17.065128,
"AUS","POP","TOT","MLN_PER","A","1991",17.284036,
"AUS","POP","TOT","MLN_PER","A","1992",17.478635,
"AUS","POP","TOT","MLN_PER","A","1993",17.634808,
"AUS","POP","TOT","MLN_PER","A","1994",17.805468,
"AUS","POP","TOT","MLN_PER","A","1995",18.004882,
"AUS","POP","TOT","MLN_PER","A","1996",18.224767,
"AUS","POP","TOT","MLN_PER","A","1997",18.423037,
"AUS","POP","TOT","MLN_PER","A","1998",18.607584,
"AUS","POP","TOT","MLN_PER","A","1999",18.812264,
"AUS","POP","TOT","MLN_PER","A","2000",19.028802,
"AUS","POP","TOT","MLN_PER","A","2001",19.274701,
"AUS","POP","TOT","MLN_PER","A","2002",19.49521,
"AUS","POP","TOT","MLN_PER","A","2003",19.720737,
"AUS","POP","TOT","MLN_PER","A","2004",19.932722,
"AUS","POP","TOT","MLN_PER","A","2005",20.176844,
"AUS","POP","TOT","MLN_PER","A","2006",20.450966,
"AUS","POP","TOT","MLN_PER","A","2007",20.827622,
"AUS","POP","TOT","MLN_PER","A","2008",21.249199,
"AUS","POP","TOT","MLN_PER","A","2009",21.691653,
"AUS","POP","TOT","MLN_PER","A","2010",22.03175,
"AUS","POP","TOT","MLN_PER","A","2011",22.340024,
"AUS","POP","TOT","MLN_PER","A","2012",22.733465,
"AUS","POP","TOT","MLN_PER","A","2013",23.128129,
"AUS","POP","TOT","MLN_PER","A","2014",23.475686,
"AUS","POP","TOT","MLN_PER","A","2015",23.815995,
"AUS","POP","TOT","MLN_PER","A","2016",24.190907,
"AUS","POP","TOT","MLN_PER","A","2017",24.60186,
"AUS","POP","TOT","MLN_PER","A","2018",24.99286,
"AUS","POP","WOMEN","MLN_PER","A","1960",5082.7,
"AUS","POP","WOMEN","MLN_PER","A","1961",5195.9,
"AUS","POP","WOMEN","MLN_PER","A","1962",5301.3,
"AUS","POP","WOMEN","MLN_PER","A","1963",5407,
"AUS","POP","WOMEN","MLN_PER","A","1964",5516.4,
"AUS","POP","WOMEN","MLN_PER","A","1965",5626.4,
"AUS","POP","WOMEN","MLN_PER","A","1966",5757.91,
"AUS","POP","WOMEN","MLN_PER","A","1967",5859.757,
"AUS","POP","WOMEN","MLN_PER","A","1968",5965.4,
"AUS","POP","WOMEN","MLN_PER","A","1969",6092.823,
"AUS","POP","WOMEN","MLN_PER","A","1970",6215.372,
"AUS","POP","WOMEN","MLN_PER","A","1971",6499.329,
"AUS","POP","WOMEN","MLN_PER","A","1972",6618.511,
"AUS","POP","WOMEN","MLN_PER","A","1973",6721.69,
"AUS","POP","WOMEN","MLN_PER","A","1974",6832.903,
"AUS","POP","WOMEN","MLN_PER","A","1975",6923.814,
"AUS","POP","WOMEN","MLN_PER","A","1976",7001.049,
"AUS","POP","WOMEN","MLN_PER","A","1977",7087.532,
"AUS","POP","WOMEN","MLN_PER","A","1978",7177.962,
"AUS","POP","WOMEN","MLN_PER","A","1979",7261.967,
"AUS","POP","WOMEN","MLN_PER","A","1980",7357.296,
"AUS","POP","WOMEN","MLN_PER","A","1981",7474.993,
"AUS","POP","WOMEN","MLN_PER","A","1982",7603.333,
"AUS","POP","WOMEN","MLN_PER","A","1983",7707.126,
"AUS","POP","WOMEN","MLN_PER","A","1984",7801.179,
"AUS","POP","WOMEN","MLN_PER","A","1985",7905.584,
"AUS","POP","WOMEN","MLN_PER","A","1986",8018.163,
"AUS","POP","WOMEN","MLN_PER","A","1987",8145.619,
"AUS","POP","WOMEN","MLN_PER","A","1988",8283.219,
"AUS","POP","WOMEN","MLN_PER","A","1989",8426.827,
"AUS","POP","WOMEN","MLN_PER","A","1990",8553.859,
"AUS","POP","WOMEN","MLN_PER","A","1991",8668.627,
"AUS","POP","WOMEN","MLN_PER","A","1992",8770.379,
"AUS","POP","WOMEN","MLN_PER","A","1993",8852.828,
"AUS","POP","WOMEN","MLN_PER","A","1994",8941.791,
"AUS","POP","WOMEN","MLN_PER","A","1995",9044.452,
"AUS","POP","WOMEN","MLN_PER","A","1996",9159.443,
"AUS","POP","WOMEN","MLN_PER","A","1997",9266.86,
"AUS","POP","WOMEN","MLN_PER","A","1998",9364.441,
"AUS","POP","WOMEN","MLN_PER","A","1999",9472.155,
"AUS","POP","WOMEN","MLN_PER","A","2000",9585.337,
"AUS","POP","WOMEN","MLN_PER","A","2001",9712.875,
"AUS","POP","WOMEN","MLN_PER","A","2002",9819.727,
"AUS","POP","WOMEN","MLN_PER","A","2003",9933.14,
"AUS","POP","WOMEN","MLN_PER","A","2004",10036.771,
"AUS","POP","WOMEN","MLN_PER","A","2005",10157.211,
"AUS","POP","WOMEN","MLN_PER","A","2006",10291.542,
"AUS","POP","WOMEN","MLN_PER","A","2007",10473.986,
"AUS","POP","WOMEN","MLN_PER","A","2008",10677.154,
"AUS","POP","WOMEN","MLN_PER","A","2009",10890.856,
"AUS","POP","WOMEN","MLN_PER","A","2010",11063.919,
"AUS","POP","WOMEN","MLN_PER","A","2011",11221.79,
"AUS","POP","WOMEN","MLN_PER","A","2012",11420.486,
"AUS","POP","WOMEN","MLN_PER","A","2013",11621.964,
"AUS","POP","WOMEN","MLN_PER","A","2014",11807.8,
"AUS","POP","WOMEN","MLN_PER","A","2015",11988.343,
"AUS","POP","WOMEN","MLN_PER","A","2016",12187.868,
"AUS","POP","WOMEN","MLN_PER","A","2017",12398.09,
"AUS","POP","WOMEN","MLN_PER","A","2018",12595.459,
"AUT","POP","TOT","AGRWTH","A","1951",0.005,
"AUT","POP","TOT","AGRWTH","A","1952",-0.11,
"AUT","POP","TOT","AGRWTH","A","1953",0.068,
"AUT","POP","TOT","AGRWTH","A","1954",0.1114,
"AUT","POP","TOT","AGRWTH","A","1955",0.0961,
"AUT","POP","TOT","AGRWTH","A","1956",0.0787,
"AUT","POP","TOT","AGRWTH","A","1957",0.1941,
"AUT","POP","TOT","AGRWTH","A","1958",0.3086,
"AUT","POP","TOT","AGRWTH","A","1959",0.386,
"AUT","POP","TOT","AGRWTH","A","1960",0.4734,
"AUT","POP","TOT","AGRWTH","A","1961",0.5499,
"AUT","POP","TOT","AGRWTH","A","1962",0.6147,
"AUT","POP","TOT","AGRWTH","A","1963",0.6444,
"AUT","POP","TOT","AGRWTH","A","1964",0.6687,
"AUT","POP","TOT","AGRWTH","A","1965",0.6518,
"AUT","POP","TOT","AGRWTH","A","1966",0.7038,
"AUT","POP","TOT","AGRWTH","A","1967",0.7502,
"AUT","POP","TOT","AGRWTH","A","1968",0.5206,
"AUT","POP","TOT","AGRWTH","A","1969",0.3459,
"AUT","POP","TOT","AGRWTH","A","1970",0.3498,
"AUT","POP","TOT","AGRWTH","A","1971",0.4472,
"AUT","POP","TOT","AGRWTH","A","1972",0.5828,
"AUT","POP","TOT","AGRWTH","A","1973",0.5555,
"AUT","POP","TOT","AGRWTH","A","1974",0.1703,
"AUT","POP","TOT","AGRWTH","A","1975",-0.264,
"AUT","POP","TOT","AGRWTH","A","1976",-0.176,
"AUT","POP","TOT","AGRWTH","A","1977",0.0383,
"AUT","POP","TOT","AGRWTH","A","1978",-0.08,
"AUT","POP","TOT","AGRWTH","A","1979",-0.17,
"AUT","POP","TOT","AGRWTH","A","1980",0.0001,
"AUT","POP","TOT","AGRWTH","A","1981",0.2553,
"AUT","POP","TOT","AGRWTH","A","1982",0.0717,
"AUT","POP","TOT","AGRWTH","A","1983",-0.161,
"AUT","POP","TOT","AGRWTH","A","1984",-0.006,
"AUT","POP","TOT","AGRWTH","A","1985",0.0469,
"AUT","POP","TOT","AGRWTH","A","1986",0.0635,
"AUT","POP","TOT","AGRWTH","A","1987",0.0633,
"AUT","POP","TOT","AGRWTH","A","1988",0.1416,
"AUT","POP","TOT","AGRWTH","A","1989",0.4515,
"AUT","POP","TOT","AGRWTH","A","1990",0.7649,
"AUT","POP","TOT","AGRWTH","A","1991",1.0034,
"AUT","POP","TOT","AGRWTH","A","1992",1.1066,
"AUT","POP","TOT","AGRWTH","A","1993",0.828,
"AUT","POP","TOT","AGRWTH","A","1994",0.3856,
"AUT","POP","TOT","AGRWTH","A","1995",0.1532,
"AUT","POP","TOT","AGRWTH","A","1996",0.135,
"AUT","POP","TOT","AGRWTH","A","1997",0.1133,
"AUT","POP","TOT","AGRWTH","A","1998",0.1097,
"AUT","POP","TOT","AGRWTH","A","1999",0.1947,
"AUT","POP","TOT","AGRWTH","A","2000",0.2407,
"AUT","POP","TOT","AGRWTH","A","2001",0.3835,
"AUT","POP","TOT","AGRWTH","A","2002",0.4952,
"AUT","POP","TOT","AGRWTH","A","2003",0.4469,
"AUT","POP","TOT","AGRWTH","A","2004",0.6306,
"AUT","POP","TOT","AGRWTH","A","2005",0.6834,
"AUT","POP","TOT","AGRWTH","A","2006",0.5187,
"AUT","POP","TOT","AGRWTH","A","2007",0.3294,
"AUT","POP","TOT","AGRWTH","A","2008",0.3176,
"AUT","POP","TOT","AGRWTH","A","2009",0.2396,
"AUT","POP","TOT","AGRWTH","A","2010",0.2348,
"AUT","POP","TOT","AGRWTH","A","2011",0.3284,
"AUT","POP","TOT","AGRWTH","A","2012",0.4503,
"AUT","POP","TOT","AGRWTH","A","2013",0.6042,
"AUT","POP","TOT","AGRWTH","A","2014",0.7868,
"AUT","POP","TOT","AGRWTH","A","2015",1.0017,
"AUT","POP","TOT","AGRWTH","A","2016",1.278,
"AUT","POP","TOT","AGRWTH","A","2017",0.6323,
"AUT","POP","TOT","AGRWTH","A","2018",0.4847,
"AUT","POP","MEN","MLN_PER","A","1960",3.282407,
"AUT","POP","MEN","MLN_PER","A","1961",3.302685,
"AUT","POP","MEN","MLN_PER","A","1962",3.325704,
"AUT","POP","MEN","MLN_PER","A","1963",3.350508,
"AUT","POP","MEN","MLN_PER","A","1964",3.376714,
"AUT","POP","MEN","MLN_PER","A","1965",3.403729,
"AUT","POP","MEN","MLN_PER","A","1966",3.433887,
"AUT","POP","MEN","MLN_PER","A","1967",3.465919,
"AUT","POP","MEN","MLN_PER","A","1968",3.487878,
"AUT","POP","MEN","MLN_PER","A","1969",3.502561,
"AUT","POP","MEN","MLN_PER","A","1970",3.51803,
"AUT","POP","MEN","MLN_PER","A","1971",3.537529,
"AUT","POP","MEN","MLN_PER","A","1972",3.562828,
"AUT","POP","MEN","MLN_PER","A","1973",3.587591,
"AUT","POP","MEN","MLN_PER","A","1974",3.594198,
"AUT","POP","MEN","MLN_PER","A","1975",3.580801,
"AUT","POP","MEN","MLN_PER","A","1976",3.572858,
"AUT","POP","MEN","MLN_PER","A","1977",3.57508,
"AUT","POP","MEN","MLN_PER","A","1978",3.572498,
"AUT","POP","MEN","MLN_PER","A","1979",3.56607,
"AUT","POP","MEN","MLN_PER","A","1980",3.567181,
"AUT","POP","MEN","MLN_PER","A","1981",3.580233,
"AUT","POP","MEN","MLN_PER","A","1982",3.586437,
"AUT","POP","MEN","MLN_PER","A","1983",3.583006,
"AUT","POP","MEN","MLN_PER","A","1984",3.58577,
"AUT","POP","MEN","MLN_PER","A","1985",3.591249,
"AUT","POP","MEN","MLN_PER","A","1986",3.598289,
"AUT","POP","MEN","MLN_PER","A","1987",3.605456,
"AUT","POP","MEN","MLN_PER","A","1988",3.615922,
"AUT","POP","MEN","MLN_PER","A","1989",3.639026,
"AUT","POP","MEN","MLN_PER","A","1990",3.675559,
"AUT","POP","MEN","MLN_PER","A","1991",3.721375,
"AUT","POP","MEN","MLN_PER","A","1992",3.769898,
"AUT","POP","MEN","MLN_PER","A","1993",3.807067,
"AUT","POP","MEN","MLN_PER","A","1994",3.826045,
"AUT","POP","MEN","MLN_PER","A","1995",3.834075,
"AUT","POP","MEN","MLN_PER","A","1996",3.840484,
"AUT","POP","MEN","MLN_PER","A","1997",3.846162,
"AUT","POP","MEN","MLN_PER","A","1998",3.852166,
"AUT","POP","MEN","MLN_PER","A","1999",3.86218,
"AUT","POP","MEN","MLN_PER","A","2000",3.874717,
"AUT","POP","MEN","MLN_PER","A","2001",3.89392,
"AUT","POP","MEN","MLN_PER","A","2002",3.91894,
"AUT","POP","MEN","MLN_PER","A","2003",3.940285,
"AUT","POP","MEN","MLN_PER","A","2004",3.967701,
"AUT","POP","MEN","MLN_PER","A","2005",3.998952,
"AUT","POP","MEN","MLN_PER","A","2006",4.022516,
"AUT","POP","MEN","MLN_PER","A","2007",4.036548,
"AUT","POP","MEN","MLN_PER","A","2008",4.050215,
"AUT","POP","MEN","MLN_PER","A","2009",4.061195,
"AUT","POP","MEN","MLN_PER","A","2010",4.071773,
"AUT","POP","MEN","MLN_PER","A","2011",4.087188,
"AUT","POP","MEN","MLN_PER","A","2012",4.109431,
"AUT","POP","MEN","MLN_PER","A","2013",4.138693,
"AUT","POP","MEN","MLN_PER","A","2014",4.17655,
"AUT","POP","MEN","MLN_PER","A","2015",4.229076,
"AUT","POP","MEN","MLN_PER","A","2016",4.295164,
"AUT","POP","MEN","MLN_PER","A","2017",4.324737,
"AUT","POP","MEN","MLN_PER","A","2018",4.346748,
"AUT","POP","TOT","MLN_PER","A","1960",7.047539,
"AUT","POP","TOT","MLN_PER","A","1961",7.086299,
"AUT","POP","TOT","MLN_PER","A","1962",7.129864,
"AUT","POP","TOT","MLN_PER","A","1963",7.175811,
"AUT","POP","TOT","MLN_PER","A","1964",7.223801,
"AUT","POP","TOT","MLN_PER","A","1965",7.270889,
"AUT","POP","TOT","MLN_PER","A","1966",7.322066,
"AUT","POP","TOT","MLN_PER","A","1967",7.376998,
"AUT","POP","TOT","MLN_PER","A","1968",7.415403,
"AUT","POP","TOT","MLN_PER","A","1969",7.441055,
"AUT","POP","TOT","MLN_PER","A","1970",7.467086,
"AUT","POP","TOT","MLN_PER","A","1971",7.500482,
"AUT","POP","TOT","MLN_PER","A","1972",7.544201,
"AUT","POP","TOT","MLN_PER","A","1973",7.586115,
"AUT","POP","TOT","MLN_PER","A","1974",7.599038,
"AUT","POP","TOT","MLN_PER","A","1975",7.578903,
"AUT","POP","TOT","MLN_PER","A","1976",7.565525,
"AUT","POP","TOT","MLN_PER","A","1977",7.56843,
"AUT","POP","TOT","MLN_PER","A","1978",7.562305,
"AUT","POP","TOT","MLN_PER","A","1979",7.549425,
"AUT","POP","TOT","MLN_PER","A","1980",7.549433,
"AUT","POP","TOT","MLN_PER","A","1981",7.56871,
"AUT","POP","TOT","MLN_PER","A","1982",7.57414,
"AUT","POP","TOT","MLN_PER","A","1983",7.56191,
"AUT","POP","TOT","MLN_PER","A","1984",7.561434,
"AUT","POP","TOT","MLN_PER","A","1985",7.564984,
"AUT","POP","TOT","MLN_PER","A","1986",7.569794,
"AUT","POP","TOT","MLN_PER","A","1987",7.574586,
"AUT","POP","TOT","MLN_PER","A","1988",7.585317,
"AUT","POP","TOT","MLN_PER","A","1989",7.619566,
"AUT","POP","TOT","MLN_PER","A","1990",7.67785,
"AUT","POP","TOT","MLN_PER","A","1991",7.754891,
"AUT","POP","TOT","MLN_PER","A","1992",7.840709,
"AUT","POP","TOT","MLN_PER","A","1993",7.905632,
"AUT","POP","TOT","MLN_PER","A","1994",7.936118,
"AUT","POP","TOT","MLN_PER","A","1995",7.948278,
"AUT","POP","TOT","MLN_PER","A","1996",7.959016,
"AUT","POP","TOT","MLN_PER","A","1997",7.968041,
"AUT","POP","TOT","MLN_PER","A","1998",7.976789,
"AUT","POP","TOT","MLN_PER","A","1999",7.992323,
"AUT","POP","TOT","MLN_PER","A","2000",8.011566,
"AUT","POP","TOT","MLN_PER","A","2001",8.042293,
"AUT","POP","TOT","MLN_PER","A","2002",8.082121,
"AUT","POP","TOT","MLN_PER","A","2003",8.118245,
"AUT","POP","TOT","MLN_PER","A","2004",8.169441,
"AUT","POP","TOT","MLN_PER","A","2005",8.225278,
"AUT","POP","TOT","MLN_PER","A","2006",8.267948,
"AUT","POP","TOT","MLN_PER","A","2007",8.295189,
"AUT","POP","TOT","MLN_PER","A","2008",8.321541,
"AUT","POP","TOT","MLN_PER","A","2009",8.341483,
"AUT","POP","TOT","MLN_PER","A","2010",8.361069,
"AUT","POP","TOT","MLN_PER","A","2011",8.388534,
"AUT","POP","TOT","MLN_PER","A","2012",8.426311,
"AUT","POP","TOT","MLN_PER","A","2013",8.47723,
"AUT","POP","TOT","MLN_PER","A","2014",8.543932,
"AUT","POP","TOT","MLN_PER","A","2015",8.629519,
"AUT","POP","TOT","MLN_PER","A","2016",8.739806,
"AUT","POP","TOT","MLN_PER","A","2017",8.795073,
"AUT","POP","TOT","MLN_PER","A","2018",8.837707,
"AUT","POP","WOMEN","MLN_PER","A","1960",3765.132,
"AUT","POP","WOMEN","MLN_PER","A","1961",3783.614,
"AUT","POP","WOMEN","MLN_PER","A","1962",3804.161,
"AUT","POP","WOMEN","MLN_PER","A","1963",3825.303,
"AUT","POP","WOMEN","MLN_PER","A","1964",3847.088,
"AUT","POP","WOMEN","MLN_PER","A","1965",3867.16,
"AUT","POP","WOMEN","MLN_PER","A","1966",3888.179,
"AUT","POP","WOMEN","MLN_PER","A","1967",3911.079,
"AUT","POP","WOMEN","MLN_PER","A","1968",3927.525,
"AUT","POP","WOMEN","MLN_PER","A","1969",3938.495,
"AUT","POP","WOMEN","MLN_PER","A","1970",3949.056,
"AUT","POP","WOMEN","MLN_PER","A","1971",3962.953,
"AUT","POP","WOMEN","MLN_PER","A","1972",3981.373,
"AUT","POP","WOMEN","MLN_PER","A","1973",3998.524,
"AUT","POP","WOMEN","MLN_PER","A","1974",4004.84,
"AUT","POP","WOMEN","MLN_PER","A","1975",3998.102,
"AUT","POP","WOMEN","MLN_PER","A","1976",3992.667,
"AUT","POP","WOMEN","MLN_PER","A","1977",3993.35,
"AUT","POP","WOMEN","MLN_PER","A","1978",3989.807,
"AUT","POP","WOMEN","MLN_PER","A","1979",3983.355,
"AUT","POP","WOMEN","MLN_PER","A","1980",3982.252,
"AUT","POP","WOMEN","MLN_PER","A","1981",3988.477,
"AUT","POP","WOMEN","MLN_PER","A","1982",3987.703,
"AUT","POP","WOMEN","MLN_PER","A","1983",3978.904,
"AUT","POP","WOMEN","MLN_PER","A","1984",3975.664,
"AUT","POP","WOMEN","MLN_PER","A","1985",3973.735,
"AUT","POP","WOMEN","MLN_PER","A","1986",3971.505,
"AUT","POP","WOMEN","MLN_PER","A","1987",3969.13,
